name,season,nature,vibe,target,fee,parking,address,open_time,latitude,longitude,full_address,short_description,nature_list,vibe_list,target_list,enhanced_description
삼척 덕풍계곡마을,사계절,"자연, 계곡",힐링,연인,정보없음,정보없음,강원특별자치도 삼척시 가곡면 풍곡안길 17-18,,37.12340721,129.1560322,,삼척 덕풍계곡마을은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,"['자연', '계곡']",['힐링'],['연인'],"삼척 덕풍계곡마을은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 사계절에 특히 아름답습니다. 자연, 계곡 경관을 즐길 수 있습니다. 힐링 분위기로 좋습니다. 연인에게 추천합니다."
홍천 살둔마을,사계절,자연,힐링,연인,정보없음,정보없음,강원특별자치도 홍천군 내면 내린천로 638,,37.83351027,128.3765056,,홍천 살둔마을은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,['자연'],['힐링'],['연인'],홍천 살둔마을은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 사계절에 특히 아름답습니다. 자연 경관을 즐길 수 있습니다. 힐링 분위기로 좋습니다. 연인에게 추천합니다.
덕산기 계곡,"봄, 가을, 사계절","산, 계곡",힐링,연인,정보없음,정보없음,강원특별자치도 정선군 정선읍 여탄리,,37.37025102,128.7229273,,덕산기 계곡은는 봄에 특히 아름다워 산 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,"['산', '계곡']",['힐링'],['연인'],"덕산기 계곡은는 봄에 특히 아름다워 산 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 봄, 가을, 사계절에 특히 아름답습니다. 산, 계곡 경관을 즐길 수 있습니다. 힐링 분위기로 좋습니다. 연인에게 추천합니다."
춘천지구 전적비(춘천지구 전적기념관),사계절,자연,힐링,연인,정보없음,정보없음,강원특별자치도 춘천시 수변공원길 45 (삼천동),,37.87392623,127.7049043,,춘천지구 전적비춘천지구 전적기념관은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,['자연'],['힐링'],['연인'],춘천지구 전적비춘천지구 전적기념관은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 사계절에 특히 아름답습니다. 자연 경관을 즐길 수 있습니다. 힐링 분위기로 좋습니다. 연인에게 추천합니다.
조양루,"봄, 가을, 사계절",산,힐링,연인,정보없음,정보없음,강원특별자치도 춘천시 중앙로 1(봉의동),,37.88528369,127.7288295,,조양루은는 봄에 특히 아름다워 산 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,['산'],['힐링'],['연인'],"조양루은는 봄에 특히 아름다워 산 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 봄, 가을, 사계절에 특히 아름답습니다. 산 경관을 즐길 수 있습니다. 힐링 분위기로 좋습니다. 연인에게 추천합니다."
송지호관망타워,"여름, 사계절",호수,힐링,연인,정보없음,정보없음,강원특별자치도 고성군 죽왕면 동해대로 6021,,38.33599066,128.5173718,,송지호관망타워은는 여름에 특히 아름다워 호수 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,['호수'],['힐링'],['연인'],"송지호관망타워은는 여름에 특히 아름다워 호수 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 여름, 사계절에 특히 아름답습니다. 호수 경관을 즐길 수 있습니다. 힐링 분위기로 좋습니다. 연인에게 추천합니다."
광치자연휴양림,"봄, 가을, 사계절",자연,힐링,연인,정보없음,정보없음,강원특별자치도 양구군 국토정중앙면 광치령로1794번길 265,,38.14130477,128.0711129,,광치자연휴양림은는 봄에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,['자연'],['힐링'],['연인'],"광치자연휴양림은는 봄에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 봄, 가을, 사계절에 특히 아름답습니다. 자연 경관을 즐길 수 있습니다. 힐링 분위기로 좋습니다. 연인에게 추천합니다."
육향산,"봄, 가을, 사계절",산,힐링,연인,정보없음,정보없음,강원특별자치도 삼척시 정상동,,37.43579965,129.184995,,육향산은는 봄에 특히 아름다워 산 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,['산'],['힐링'],['연인'],"육향산은는 봄에 특히 아름다워 산 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 봄, 가을, 사계절에 특히 아름답습니다. 산 경관을 즐길 수 있습니다. 힐링 분위기로 좋습니다. 연인에게 추천합니다."
담터계곡,사계절,계곡,힐링,연인,정보없음,정보없음,강원특별자치도 철원군 동송읍 상노리857-5,,38.15595621,127.1990172,,담터계곡은는 사계절에 특히 아름다워 계곡 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,['계곡'],['힐링'],['연인'],담터계곡은는 사계절에 특히 아름다워 계곡 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 사계절에 특히 아름답습니다. 계곡 경관을 즐길 수 있습니다. 힐링 분위기로 좋습니다. 연인에게 추천합니다.
팔랑폭포,사계절,"산, 계곡",힐링,연인,정보없음,정보없음,강원특별자치도 양구군 동면 팔랑리,,38.21445709,128.057323,,팔랑폭포은는 사계절에 특히 아름다워 산 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,"['산', '계곡']",['힐링'],['연인'],"팔랑폭포은는 사계절에 특히 아름다워 산 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 사계절에 특히 아름답습니다. 산, 계곡 경관을 즐길 수 있습니다. 힐링 분위기로 좋습니다. 연인에게 추천합니다."
하조대전망대,사계절,,사진명소,연인,정보없음,정보없음,강원특별자치도 양양군 현북면 하륜길 54,,38.02199242,128.7285402,,하조대전망대은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 사진명소 분위기로 연인에게 추천됩니다,[],['사진명소'],['연인'],하조대전망대은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 사진명소 분위기로 연인에게 추천됩니다 이곳은 사계절에 특히 아름답습니다.  사진명소 분위기로 좋습니다. 연인에게 추천합니다.
아야진해변,"여름, 사계절",바다,"산책, 역사","가족, 연인",정보없음,정보없음,강원특별자치도 고성군 토성면 아야진해변길 157(토성면),,38.27657883,128.5527871,,아야진해변은는 여름에 특히 아름다워 바다 경관이 뛰어나며 산책 분위기로 가족 연인에게 추천됩니다,['바다'],"['산책', '역사']","['가족', '연인']","아야진해변은는 여름에 특히 아름다워 바다 경관이 뛰어나며 산책 분위기로 가족 연인에게 추천됩니다 이곳은 여름, 사계절에 특히 아름답습니다. 바다 경관을 즐길 수 있습니다. 산책, 역사 분위기로 좋습니다. 가족, 연인에게 추천합니다."
천진해변,"여름, 사계절",바다,역사,"가족, 연인",정보없음,정보없음,강원특별자치도 고성군 토성면아야진리,,38.25703404,128.5606703,,천진해변은는 여름에 특히 아름다워 바다 경관이 뛰어나며 역사 분위기로 가족 연인에게 추천됩니다,['바다'],['역사'],"['가족', '연인']","천진해변은는 여름에 특히 아름다워 바다 경관이 뛰어나며 역사 분위기로 가족 연인에게 추천됩니다 이곳은 여름, 사계절에 특히 아름답습니다. 바다 경관을 즐길 수 있습니다. 역사 분위기로 좋습니다. 가족, 연인에게 추천합니다."
봉포해변,"봄, 여름, 가을, 사계절","바다, 산",역사,"가족, 연인",정보없음,정보없음,강원특별자치도 고성군 토성면봉포리,,38.25249856,128.5661727,,봉포해변은는 봄에 특히 아름다워 바다 경관이 뛰어나며 역사 분위기로 가족 연인에게 추천됩니다,"['바다', '산']",['역사'],"['가족', '연인']","봉포해변은는 봄에 특히 아름다워 바다 경관이 뛰어나며 역사 분위기로 가족 연인에게 추천됩니다 이곳은 봄, 여름, 가을, 사계절에 특히 아름답습니다. 바다, 산 경관을 즐길 수 있습니다. 역사 분위기로 좋습니다. 가족, 연인에게 추천합니다."
송전해수욕장,여름,바다,힐링,연인,정보없음,정보없음,강원특별자치도 양양군 손양면 송전리,,38.09325501,128.6590248,,송전해수욕장은는 여름에 특히 아름다워 바다 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,['바다'],['힐링'],['연인'],송전해수욕장은는 여름에 특히 아름다워 바다 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 여름에 특히 아름답습니다. 바다 경관을 즐길 수 있습니다. 힐링 분위기로 좋습니다. 연인에게 추천합니다.
삼척해변,"여름, 사계절",바다,힐링,연인,정보없음,정보없음,강원특별자치도 삼척시 테마타운길 76(갈천동),,37.46848168,129.1683622,,삼척해변은는 여름에 특히 아름다워 바다 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,['바다'],['힐링'],['연인'],"삼척해변은는 여름에 특히 아름다워 바다 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 여름, 사계절에 특히 아름답습니다. 바다 경관을 즐길 수 있습니다. 힐링 분위기로 좋습니다. 연인에게 추천합니다."
교암해변,"여름, 사계절",바다,역사,"가족, 연인",정보없음,정보없음,강원특별자치도 고성군 토성면 천학정길 37,,38.29165751,128.5466038,,교암해변은는 여름에 특히 아름다워 바다 경관이 뛰어나며 역사 분위기로 가족 연인에게 추천됩니다,['바다'],['역사'],"['가족', '연인']","교암해변은는 여름에 특히 아름다워 바다 경관이 뛰어나며 역사 분위기로 가족 연인에게 추천됩니다 이곳은 여름, 사계절에 특히 아름답습니다. 바다 경관을 즐길 수 있습니다. 역사 분위기로 좋습니다. 가족, 연인에게 추천합니다."
덕산해변,"봄, 여름, 가을, 사계절","바다, 산",산책,연인,정보없음,정보없음,강원특별자치도 삼척시 근덕면 덕산해변길 114,,37.38586761,129.240961,,덕산해변은는 봄에 특히 아름다워 바다 경관이 뛰어나며 산책 분위기로 연인에게 추천됩니다,"['바다', '산']",['산책'],['연인'],"덕산해변은는 봄에 특히 아름다워 바다 경관이 뛰어나며 산책 분위기로 연인에게 추천됩니다 이곳은 봄, 여름, 가을, 사계절에 특히 아름답습니다. 바다, 산 경관을 즐길 수 있습니다. 산책 분위기로 좋습니다. 연인에게 추천합니다."
소양호(인제),"여름, 사계절",호수,힐링,연인,정보없음,정보없음,강원특별자치도 인제군 남면 신월리49-2,,38.0235685,128.0719192,,소양호인제은는 여름에 특히 아름다워 호수 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,['호수'],['힐링'],['연인'],"소양호인제은는 여름에 특히 아름다워 호수 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 여름, 사계절에 특히 아름답습니다. 호수 경관을 즐길 수 있습니다. 힐링 분위기로 좋습니다. 연인에게 추천합니다."
장신유원지,사계절,"호수, 자연",역사,"가족, 연인",정보없음,정보없음,강원특별자치도 고성군 간성읍 소똥령마을길 32(간성읍),,38.33095799,128.3782457,,장신유원지은는 사계절에 특히 아름다워 호수 경관이 뛰어나며 역사 분위기로 가족 연인에게 추천됩니다,"['호수', '자연']",['역사'],"['가족', '연인']","장신유원지은는 사계절에 특히 아름다워 호수 경관이 뛰어나며 역사 분위기로 가족 연인에게 추천됩니다 이곳은 사계절에 특히 아름답습니다. 호수, 자연 경관을 즐길 수 있습니다. 역사 분위기로 좋습니다. 가족, 연인에게 추천합니다."
아우라지,사계절,,힐링,연인,정보없음,정보없음,강원특별자치도 정선군 여량면 아우라지길 69,,37.47583054,128.7239879,,아우라지은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,[],['힐링'],['연인'],아우라지은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 사계절에 특히 아름답습니다.  힐링 분위기로 좋습니다. 연인에게 추천합니다.
